Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Monday,16:00,170,12,0,2 hr 50 min
2,8,Tuesday,14:00,110,15,0,1 hr 50 min
3,20,Tuesday,11:00,110,15,0,1 hr 50 min
4,10,Monday,08:00,170,15,0,2 hr 50 min
5,18,Tuesday,15:00,230,15,0,3 hr 50 min
6,31,Monday,11:00,110,15,0,1 hr 50 min
7,27,Tuesday,12:00,170,15,0,2 hr 50 min
8,27,Tuesday,16:00,110,12,0,1 hr 50 min
9,33,Monday,12:00,230,12,0,3 hr 50 min
10,12,Monday,11:00,110,12,0,1 hr 50 min
11,6,Tuesday,10:00,110,12,0,1 hr 50 min
12,10,Tuesday,10:00,230,15,0,3 hr 50 min
13,14,Wednesday,16:00,110,15,0,1 hr 50 min
14,29,Wednesday,17:00,230,15,0,3 hr 50 min
15,8,Wednesday,09:00,170,15,0,2 hr 50 min
16,8,Monday,09:00,170,15,0,2 hr 50 min
17,3,Wednesday,15:00,110,12,0,1 hr 50 min
18,9,Wednesday,09:00,230,15,0,3 hr 50 min
19,8,Wednesday,10:00,110,12,0,1 hr 50 min
20,27,Monday,09:00,230,15,0,3 hr 50 min
21,22,Wednesday,13:00,170,15,0,2 hr 50 min
22,8,Wednesday,12:00,230,12,0,3 hr 50 min
23,23,Wednesday,12:00,110,15,0,1 hr 50 min
24,12,Wednesday,16:00,170,12,0,2 hr 50 min
25,12,Monday,16:00,170,15,0,2 hr 50 min
26,5,Tuesday,15:00,230,12,0,3 hr 50 min
27,22,Tuesday,16:00,230,15,0,3 hr 50 min
28,12,Monday,08:00,170,12,0,2 hr 50 min
29,21,Tuesday,16:00,110,12,0,1 hr 50 min
30,27,Monday,11:00,110,12,0,1 hr 50 min
31,17,Tuesday,09:00,230,15,0,3 hr 50 min
32,12,Wednesday,11:00,170,15,0,2 hr 50 min
33,22,Wednesday,16:00,230,12,0,3 hr 50 min
34,8,Tuesday,11:00,230,15,0,3 hr 50 min
35,12,Tuesday,17:00,110,15,0,1 hr 50 min
36,30,Monday,14:00,170,12,0,2 hr 50 min
37,27,Tuesday,10:00,110,15,0,1 hr 50 min
38,27,Monday,17:00,110,15,0,1 hr 50 min
39,27,Monday,17:00,230,15,0,3 hr 50 min
40,7,Wednesday,11:00,230,15,0,3 hr 50 min
41,8,Monday,17:00,110,15,0,1 hr 50 min
42,21,Monday,13:00,230,15,0,3 hr 50 min
43,30,Wednesday,09:00,230,12,0,3 hr 50 min
44,2,Wednesday,11:00,230,15,0,3 hr 50 min
45,22,Tuesday,10:00,170,15,0,2 hr 50 min
46,30,Tuesday,11:00,110,15,0,1 hr 50 min
47,25,Wednesday,14:00,110,12,0,1 hr 50 min
48,15,Wednesday,09:00,110,15,0,1 hr 50 min
49,15,Monday,17:00,110,12,0,1 hr 50 min
50,23,Monday,12:00,110,12,0,1 hr 50 min
51,3,Monday,14:00,230,12,0,3 hr 50 min
52,27,Wednesday,16:00,230,12,0,3 hr 50 min
53,3,Monday,15:00,110,12,0,1 hr 50 min
54,16,Tuesday,17:00,110,12,0,1 hr 50 min
55,21,Tuesday,15:00,170,12,0,2 hr 50 min
56,16,Tuesday,17:00,230,12,0,3 hr 50 min
