Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Tuesday,16:00,110,15,0,1 hr 50 min
2,23,Tuesday,12:00,170,15,0,2 hr 50 min
3,25,Wednesday,08:00,230,15,0,3 hr 50 min
4,21,Monday,09:00,110,12,0,1 hr 50 min
5,23,Wednesday,11:00,230,15,0,3 hr 50 min
6,6,Wednesday,17:00,230,15,0,3 hr 50 min
7,33,Tuesday,13:00,170,15,0,2 hr 50 min
8,14,Wednesday,13:00,170,12,0,2 hr 50 min
9,1,Tuesday,11:00,170,15,0,2 hr 50 min
10,10,Monday,15:00,170,12,0,2 hr 50 min
11,22,Wednesday,15:00,230,12,0,3 hr 50 min
12,14,Monday,11:00,230,15,0,3 hr 50 min
13,17,Tuesday,14:00,230,12,0,3 hr 50 min
14,2,Wednesday,10:00,170,15,0,2 hr 50 min
15,12,Wednesday,11:00,110,12,0,1 hr 50 min
16,12,Monday,13:00,110,12,0,1 hr 50 min
17,27,Tuesday,10:00,110,15,0,1 hr 50 min
18,30,Wednesday,11:00,230,12,0,3 hr 50 min
19,8,Tuesday,14:00,170,15,0,2 hr 50 min
20,12,Wednesday,15:00,110,15,0,1 hr 50 min
21,22,Wednesday,17:00,170,12,0,2 hr 50 min
22,8,Monday,14:00,110,12,0,1 hr 50 min
23,23,Monday,16:00,110,15,0,1 hr 50 min
24,32,Wednesday,14:00,230,12,0,3 hr 50 min
25,12,Monday,15:00,110,15,0,1 hr 50 min
26,5,Monday,16:00,170,15,0,2 hr 50 min
27,22,Wednesday,13:00,110,15,0,1 hr 50 min
28,8,Wednesday,16:00,170,12,0,2 hr 50 min
29,13,Tuesday,09:00,170,15,0,2 hr 50 min
30,17,Wednesday,13:00,110,12,0,1 hr 50 min
31,25,Monday,16:00,230,12,0,3 hr 50 min
32,22,Monday,14:00,170,15,0,2 hr 50 min
33,22,Wednesday,12:00,230,12,0,3 hr 50 min
34,8,Wednesday,10:00,230,15,0,3 hr 50 min
35,8,Tuesday,12:00,170,12,0,2 hr 50 min
36,30,Wednesday,14:00,110,12,0,1 hr 50 min
37,16,Monday,15:00,110,15,0,1 hr 50 min
38,27,Tuesday,08:00,110,12,0,1 hr 50 min
39,27,Tuesday,12:00,170,12,0,2 hr 50 min
40,22,Tuesday,09:00,170,12,0,2 hr 50 min
41,8,Monday,11:00,170,12,0,2 hr 50 min
42,7,Tuesday,17:00,230,15,0,3 hr 50 min
43,30,Tuesday,17:00,170,15,0,2 hr 50 min
44,2,Tuesday,14:00,230,15,0,3 hr 50 min
45,21,Tuesday,09:00,110,15,0,1 hr 50 min
46,3,Wednesday,08:00,170,12,0,2 hr 50 min
47,13,Monday,13:00,110,15,0,1 hr 50 min
48,21,Wednesday,10:00,170,15,0,2 hr 50 min
49,15,Monday,08:00,170,15,0,2 hr 50 min
50,23,Monday,12:00,110,12,0,1 hr 50 min
51,7,Wednesday,16:00,110,12,0,1 hr 50 min
52,3,Monday,10:00,230,15,0,3 hr 50 min
53,27,Monday,10:00,230,15,0,3 hr 50 min
54,21,Tuesday,16:00,110,15,0,1 hr 50 min
55,7,Wednesday,11:00,230,15,0,3 hr 50 min
56,27,Tuesday,11:00,230,12,0,3 hr 50 min
57,22,Wednesday,14:00,170,12,0,2 hr 50 min
58,17,Tuesday,13:00,110,12,0,1 hr 50 min
59,21,Wednesday,12:00,110,15,0,1 hr 50 min
60,17,Monday,15:00,110,15,0,1 hr 50 min
61,13,Monday,14:00,230,15,0,3 hr 50 min
62,17,Monday,11:00,110,15,0,1 hr 50 min
63,16,Monday,09:00,110,15,0,1 hr 50 min
64,16,Tuesday,15:00,230,15,0,3 hr 50 min
65,13,Monday,17:00,110,12,0,1 hr 50 min
