Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Wednesday,13:00,230,15,0,3 hr 50 min
2,4,Wednesday,08:00,170,15,0,2 hr 50 min
3,11,Monday,09:00,230,12,0,3 hr 50 min
4,16,Wednesday,10:00,110,15,0,1 hr 50 min
5,13,Wednesday,12:00,170,12,0,2 hr 50 min
6,31,Wednesday,13:00,230,12,0,3 hr 50 min
7,17,Monday,10:00,110,12,0,1 hr 50 min
8,17,Tuesday,13:00,230,12,0,3 hr 50 min
9,3,Wednesday,10:00,230,15,0,3 hr 50 min
10,4,Wednesday,16:00,170,12,0,2 hr 50 min
11,21,Tuesday,14:00,230,12,0,3 hr 50 min
12,17,Wednesday,10:00,110,15,0,1 hr 50 min
13,29,Tuesday,10:00,170,15,0,2 hr 50 min
14,30,Tuesday,17:00,110,12,0,1 hr 50 min
15,12,Monday,08:00,110,12,0,1 hr 50 min
16,23,Wednesday,09:00,170,12,0,2 hr 50 min
17,8,Tuesday,08:00,170,12,0,2 hr 50 min
18,3,Wednesday,12:00,110,15,0,1 hr 50 min
19,8,Monday,08:00,110,15,0,1 hr 50 min
20,9,Monday,13:00,230,12,0,3 hr 50 min
21,22,Tuesday,11:00,230,12,0,3 hr 50 min
22,12,Monday,17:00,170,15,0,2 hr 50 min
23,30,Wednesday,08:00,230,15,0,3 hr 50 min
24,26,Wednesday,10:00,230,12,0,3 hr 50 min
25,12,Tuesday,15:00,110,15,0,1 hr 50 min
26,5,Tuesday,17:00,230,15,0,3 hr 50 min
27,22,Wednesday,16:00,230,12,0,3 hr 50 min
28,8,Wednesday,15:00,110,15,0,1 hr 50 min
29,21,Tuesday,11:00,170,12,0,2 hr 50 min
30,27,Tuesday,09:00,110,12,0,1 hr 50 min
31,17,Monday,16:00,170,12,0,2 hr 50 min
32,12,Wednesday,10:00,110,12,0,1 hr 50 min
33,16,Wednesday,10:00,110,12,0,1 hr 50 min
34,8,Monday,14:00,110,12,0,1 hr 50 min
35,8,Monday,15:00,110,15,0,1 hr 50 min
36,30,Monday,08:00,110,15,0,1 hr 50 min
37,3,Monday,12:00,110,15,0,1 hr 50 min
38,15,Monday,13:00,170,12,0,2 hr 50 min
39,27,Monday,12:00,170,12,0,2 hr 50 min
40,17,Tuesday,12:00,110,12,0,1 hr 50 min
41,8,Tuesday,14:00,110,15,0,1 hr 50 min
42,17,Monday,17:00,170,12,0,2 hr 50 min
43,30,Wednesday,10:00,230,12,0,3 hr 50 min
44,2,Wednesday,08:00,170,12,0,2 hr 50 min
45,25,Tuesday,17:00,170,15,0,2 hr 50 min
46,13,Tuesday,15:00,230,15,0,3 hr 50 min
47,13,Tuesday,14:00,170,12,0,2 hr 50 min
48,15,Monday,10:00,110,15,0,1 hr 50 min
49,15,Wednesday,17:00,110,12,0,1 hr 50 min
50,23,Monday,12:00,110,12,0,1 hr 50 min
51,27,Wednesday,10:00,230,12,0,3 hr 50 min
52,13,Monday,10:00,110,12,0,1 hr 50 min
53,22,Tuesday,08:00,110,12,0,1 hr 50 min
54,16,Wednesday,10:00,230,15,0,3 hr 50 min
55,27,Wednesday,10:00,110,12,0,1 hr 50 min
56,17,Monday,11:00,230,12,0,3 hr 50 min
57,16,Tuesday,12:00,110,12,0,1 hr 50 min
58,7,Wednesday,09:00,110,12,0,1 hr 50 min
59,13,Wednesday,11:00,170,15,0,2 hr 50 min
60,13,Tuesday,11:00,110,12,0,1 hr 50 min
61,7,Tuesday,11:00,230,12,0,3 hr 50 min
62,7,Wednesday,15:00,230,15,0,3 hr 50 min
63,7,Wednesday,12:00,110,15,0,1 hr 50 min
64,18,Tuesday,15:00,170,15,0,2 hr 50 min
65,27,Monday,15:00,230,15,0,3 hr 50 min
66,13,Tuesday,17:00,110,12,0,1 hr 50 min
67,21,Wednesday,13:00,170,15,0,2 hr 50 min
68,25,Tuesday,12:00,230,12,0,3 hr 50 min
69,9,Wednesday,08:00,230,12,0,3 hr 50 min
70,17,Tuesday,09:00,230,12,0,3 hr 50 min
71,27,Tuesday,13:00,110,15,0,1 hr 50 min
72,16,Tuesday,08:00,230,12,0,3 hr 50 min
73,25,Tuesday,09:00,170,12,0,2 hr 50 min
74,8,Tuesday,16:00,230,15,0,3 hr 50 min
75,8,Monday,17:00,230,12,0,3 hr 50 min
76,27,Tuesday,13:00,110,12,0,1 hr 50 min
77,13,Tuesday,13:00,170,12,0,2 hr 50 min
78,30,Wednesday,17:00,110,15,0,1 hr 50 min
79,27,Monday,15:00,230,15,0,3 hr 50 min
80,15,Tuesday,14:00,230,12,0,3 hr 50 min
81,26,Monday,11:00,110,12,0,1 hr 50 min
82,16,Tuesday,16:00,110,15,0,1 hr 50 min
83,25,Monday,16:00,110,15,0,1 hr 50 min
84,26,Tuesday,10:00,110,15,0,1 hr 50 min
85,26,Monday,17:00,110,12,0,1 hr 50 min
86,17,Monday,17:00,170,15,0,2 hr 50 min
87,10,Tuesday,14:00,110,12,0,1 hr 50 min
88,23,Wednesday,08:00,110,13,0,1 hr 50 min
89,27,Monday,17:00,170,15,0,2 hr 50 min
90,16,Tuesday,10:00,230,15,0,3 hr 50 min
91,3,Monday,14:00,170,12,0,2 hr 50 min
92,21,Wednesday,10:00,170,15,0,2 hr 50 min
93,17,Wednesday,11:00,110,12,0,1 hr 50 min
94,3,Monday,09:00,170,12,0,2 hr 50 min
95,22,Tuesday,17:00,170,12,0,2 hr 50 min
96,7,Wednesday,14:00,170,12,0,2 hr 50 min
97,3,Monday,12:00,230,15,0,3 hr 50 min
98,22,Wednesday,12:00,170,12,0,2 hr 50 min
99,7,Monday,13:00,230,12,0,3 hr 50 min
100,13,Wednesday,10:00,230,15,0,3 hr 50 min
101,21,Tuesday,16:00,230,15,0,3 hr 50 min
102,3,Wednesday,08:00,110,15,0,1 hr 50 min
