Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Monday,10:00,230,15,0,3 hr 50 min
2,4,Tuesday,08:00,110,12,0,1 hr 50 min
3,19,Tuesday,11:00,230,15,0,3 hr 50 min
4,8,Monday,11:00,170,12,0,2 hr 50 min
5,26,Monday,17:00,110,12,0,1 hr 50 min
6,23,Wednesday,11:00,110,15,0,1 hr 50 min
7,19,Wednesday,09:00,230,15,0,3 hr 50 min
8,29,Wednesday,15:00,230,15,0,3 hr 50 min
9,3,Wednesday,14:00,230,12,0,3 hr 50 min
10,22,Monday,09:00,230,15,0,3 hr 50 min
11,2,Wednesday,10:00,230,12,0,3 hr 50 min
12,18,Monday,16:00,110,15,0,1 hr 50 min
13,28,Wednesday,12:00,170,15,0,2 hr 50 min
14,19,Monday,14:00,170,15,0,2 hr 50 min
15,23,Tuesday,12:00,110,12,0,1 hr 50 min
16,23,Tuesday,11:00,230,15,0,3 hr 50 min
17,12,Wednesday,15:00,110,12,0,1 hr 50 min
18,23,Monday,13:00,110,15,0,1 hr 50 min
19,8,Tuesday,09:00,170,12,0,2 hr 50 min
20,29,Monday,12:00,110,12,0,1 hr 50 min
21,22,Wednesday,08:00,230,12,0,3 hr 50 min
22,8,Wednesday,10:00,230,15,0,3 hr 50 min
23,12,Tuesday,14:00,110,12,0,1 hr 50 min
24,31,Tuesday,12:00,230,12,0,3 hr 50 min
25,23,Wednesday,08:00,230,12,0,3 hr 50 min
26,5,Wednesday,16:00,230,15,0,3 hr 50 min
27,22,Monday,14:00,230,12,0,3 hr 50 min
28,8,Wednesday,16:00,230,12,0,3 hr 50 min
29,3,Monday,16:00,170,15,0,2 hr 50 min
30,3,Monday,15:00,110,12,0,1 hr 50 min
31,22,Wednesday,14:00,110,15,0,1 hr 50 min
32,12,Tuesday,09:00,110,15,0,1 hr 50 min
33,23,Monday,17:00,170,12,0,2 hr 50 min
34,8,Monday,16:00,230,12,0,3 hr 50 min
35,23,Monday,14:00,110,15,0,1 hr 50 min
36,30,Wednesday,15:00,170,12,0,2 hr 50 min
37,3,Monday,13:00,170,15,0,2 hr 50 min
38,27,Wednesday,16:00,110,15,0,1 hr 50 min
39,27,Wednesday,09:00,110,15,0,1 hr 50 min
40,25,Tuesday,10:00,230,15,0,3 hr 50 min
41,8,Wednesday,15:00,170,15,0,2 hr 50 min
42,27,Wednesday,11:00,110,15,0,1 hr 50 min
43,30,Monday,10:00,110,15,0,1 hr 50 min
44,2,Wednesday,15:00,170,12,0,2 hr 50 min
45,21,Wednesday,10:00,170,15,0,2 hr 50 min
46,27,Monday,12:00,110,12,0,1 hr 50 min
47,22,Wednesday,10:00,230,12,0,3 hr 50 min
48,15,Tuesday,15:00,170,12,0,2 hr 50 min
49,15,Wednesday,17:00,230,12,0,3 hr 50 min
50,23,Monday,12:00,110,12,0,1 hr 50 min
51,3,Tuesday,08:00,170,15,0,2 hr 50 min
52,27,Monday,09:00,230,12,0,3 hr 50 min
53,3,Wednesday,09:00,170,12,0,2 hr 50 min
54,27,Wednesday,13:00,230,12,0,3 hr 50 min
55,21,Tuesday,13:00,170,15,0,2 hr 50 min
56,25,Monday,10:00,230,12,0,3 hr 50 min
57,7,Tuesday,14:00,230,15,0,3 hr 50 min
58,7,Monday,16:00,110,15,0,1 hr 50 min
59,13,Monday,08:00,110,12,0,1 hr 50 min
60,25,Monday,12:00,110,15,0,1 hr 50 min
61,16,Wednesday,14:00,110,12,0,1 hr 50 min
62,21,Monday,15:00,170,12,0,2 hr 50 min
63,17,Tuesday,13:00,110,12,0,1 hr 50 min
64,22,Wednesday,14:00,170,15,0,2 hr 50 min
65,16,Monday,16:00,170,12,0,2 hr 50 min
66,22,Wednesday,08:00,230,15,0,3 hr 50 min
67,25,Tuesday,08:00,110,15,0,1 hr 50 min
68,27,Tuesday,08:00,110,15,0,1 hr 50 min
69,27,Monday,12:00,170,12,0,2 hr 50 min
70,7,Tuesday,16:00,170,12,0,2 hr 50 min
71,21,Monday,17:00,170,12,0,2 hr 50 min
72,22,Tuesday,13:00,230,12,0,3 hr 50 min
73,13,Wednesday,14:00,170,12,0,2 hr 50 min
74,12,Monday,16:00,230,15,0,3 hr 50 min
75,12,Wednesday,15:00,170,12,0,2 hr 50 min
76,25,Wednesday,13:00,230,15,0,3 hr 50 min
77,16,Monday,14:00,110,15,0,1 hr 50 min
78,30,Monday,08:00,230,12,0,3 hr 50 min
79,16,Tuesday,10:00,110,12,0,1 hr 50 min
80,15,Tuesday,14:00,230,12,0,3 hr 50 min
81,26,Tuesday,09:00,230,12,0,3 hr 50 min
82,7,Wednesday,15:00,110,12,0,1 hr 50 min
83,13,Tuesday,12:00,230,12,0,3 hr 50 min
84,15,Monday,10:00,230,15,0,3 hr 50 min
85,15,Wednesday,17:00,230,15,0,3 hr 50 min
86,25,Wednesday,17:00,110,12,0,1 hr 50 min
87,21,Monday,15:00,110,15,0,1 hr 50 min
88,23,Monday,15:00,110,12,0,1 hr 50 min
89,18,Monday,10:00,230,12,0,3 hr 50 min
90,17,Wednesday,17:00,170,12,0,2 hr 50 min
91,16,Tuesday,15:00,170,12,0,2 hr 50 min
92,3,Wednesday,16:00,110,12,0,1 hr 50 min
93,3,Monday,10:00,230,12,0,3 hr 50 min
94,13,Monday,15:00,170,15,0,2 hr 50 min
95,16,Monday,12:00,170,15,0,2 hr 50 min
96,17,Monday,14:00,110,15,0,1 hr 50 min
97,3,Wednesday,09:00,230,15,0,3 hr 50 min
98,7,Wednesday,14:00,110,15,0,1 hr 50 min
99,21,Tuesday,09:00,170,15,0,2 hr 50 min
100,25,Tuesday,11:00,110,15,0,1 hr 50 min
101,27,Monday,11:00,170,12,0,2 hr 50 min
102,21,Monday,15:00,170,15,0,2 hr 50 min
103,13,Wednesday,14:00,110,15,0,1 hr 50 min
104,7,Tuesday,10:00,110,15,0,1 hr 50 min
105,3,Tuesday,08:00,230,12,0,3 hr 50 min
106,13,Wednesday,16:00,170,15,0,2 hr 50 min
107,12,Wednesday,13:00,110,15,0,1 hr 50 min
108,3,Monday,09:00,230,15,0,3 hr 50 min
109,16,Monday,13:00,170,12,0,2 hr 50 min
110,8,Monday,16:00,170,12,0,2 hr 50 min
111,23,Tuesday,17:00,170,12,0,2 hr 50 min
112,7,Tuesday,10:00,110,12,0,1 hr 50 min
113,30,Monday,14:00,230,15,0,3 hr 50 min
114,25,Tuesday,08:00,110,15,0,1 hr 50 min
115,17,Monday,13:00,170,12,0,2 hr 50 min
116,27,Monday,14:00,110,15,0,1 hr 50 min
117,30,Wednesday,15:00,170,12,0,2 hr 50 min
118,22,Monday,14:00,230,15,0,3 hr 50 min
119,16,Wednesday,14:00,170,12,0,2 hr 50 min
120,13,Tuesday,16:00,170,15,0,2 hr 50 min
121,25,Tuesday,12:00,110,15,0,1 hr 50 min
122,27,Wednesday,15:00,230,12,0,3 hr 50 min
123,25,Monday,11:00,230,15,0,3 hr 50 min
124,22,Monday,08:00,230,12,0,3 hr 50 min
125,12,Wednesday,10:00,110,15,0,1 hr 50 min
126,18,Tuesday,15:00,110,15,0,1 hr 50 min
127,18,Wednesday,13:00,110,12,0,1 hr 50 min
128,18,Tuesday,17:00,170,15,0,2 hr 50 min
129,25,Monday,14:00,110,12,0,1 hr 50 min
130,25,Tuesday,13:00,230,15,0,3 hr 50 min
131,25,Monday,09:00,230,12,0,3 hr 50 min
132,30,Tuesday,09:00,230,12,0,3 hr 50 min
133,24,Tuesday,12:00,170,12,0,2 hr 50 min
134,26,Monday,09:00,110,12,0,1 hr 50 min
135,27,Tuesday,08:00,110,15,0,1 hr 50 min
136,27,Wednesday,10:00,230,12,0,3 hr 50 min
137,20,Tuesday,15:00,170,12,0,2 hr 50 min
138,31,Monday,09:00,230,12,0,3 hr 50 min
139,3,Monday,09:00,170,15,0,2 hr 50 min
140,21,Tuesday,12:00,170,12,0,2 hr 50 min
141,6,Tuesday,09:00,230,12,0,3 hr 50 min
142,21,Tuesday,17:00,230,15,0,3 hr 50 min
143,18,Wednesday,14:00,110,12,0,1 hr 50 min
144,12,Monday,09:00,110,15,0,1 hr 50 min
145,20,Tuesday,13:00,170,12,0,2 hr 50 min
146,33,Monday,15:00,230,15,0,3 hr 50 min
