Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Tuesday,16:00,110,15,0,1 hr 50 min
2,35,Wednesday,17:00,230,15,0,3 hr 50 min
3,14,Monday,14:00,110,15,0,1 hr 50 min
4,16,Wednesday,15:00,170,12,0,2 hr 50 min
5,17,Monday,11:00,170,12,0,2 hr 50 min
6,15,Tuesday,08:00,230,15,0,3 hr 50 min
7,14,Tuesday,08:00,230,15,0,3 hr 50 min
8,21,Tuesday,15:00,110,15,0,1 hr 50 min
9,4,Monday,12:00,110,15,0,1 hr 50 min
10,21,Tuesday,16:00,230,15,0,3 hr 50 min
11,1,Tuesday,09:00,110,15,0,1 hr 50 min
12,18,Monday,10:00,170,15,0,2 hr 50 min
13,16,Monday,13:00,230,15,0,3 hr 50 min
14,19,Wednesday,08:00,230,15,0,3 hr 50 min
15,12,Tuesday,11:00,110,12,0,1 hr 50 min
16,12,Wednesday,08:00,110,12,0,1 hr 50 min
17,22,Wednesday,13:00,230,15,0,3 hr 50 min
18,33,Wednesday,15:00,230,12,0,3 hr 50 min
19,8,Wednesday,17:00,110,15,0,1 hr 50 min
20,29,Tuesday,13:00,110,15,0,1 hr 50 min
21,22,Wednesday,14:00,110,12,0,1 hr 50 min
22,12,Monday,08:00,230,15,0,3 hr 50 min
23,2,Tuesday,10:00,170,15,0,2 hr 50 min
24,15,Wednesday,12:00,230,12,0,3 hr 50 min
25,23,Monday,09:00,170,12,0,2 hr 50 min
26,5,Wednesday,10:00,110,15,0,1 hr 50 min
27,22,Tuesday,17:00,170,12,0,2 hr 50 min
28,12,Wednesday,10:00,170,15,0,2 hr 50 min
29,22,Tuesday,09:00,230,15,0,3 hr 50 min
30,25,Monday,17:00,110,15,0,1 hr 50 min
31,7,Tuesday,14:00,230,15,0,3 hr 50 min
32,8,Monday,11:00,170,15,0,2 hr 50 min
33,16,Tuesday,08:00,230,15,0,3 hr 50 min
34,8,Monday,16:00,110,15,0,1 hr 50 min
35,16,Tuesday,09:00,170,15,0,2 hr 50 min
36,30,Wednesday,14:00,110,15,0,1 hr 50 min
37,25,Tuesday,12:00,110,15,0,1 hr 50 min
38,27,Monday,15:00,170,12,0,2 hr 50 min
39,27,Tuesday,09:00,170,12,0,2 hr 50 min
40,22,Monday,15:00,230,15,0,3 hr 50 min
41,8,Tuesday,12:00,170,15,0,2 hr 50 min
42,17,Tuesday,13:00,230,12,0,3 hr 50 min
43,7,Monday,15:00,110,15,0,1 hr 50 min
44,2,Tuesday,17:00,230,12,0,3 hr 50 min
45,21,Monday,13:00,230,15,0,3 hr 50 min
46,22,Tuesday,15:00,230,15,0,3 hr 50 min
47,12,Wednesday,15:00,110,15,0,1 hr 50 min
48,15,Wednesday,16:00,110,12,0,1 hr 50 min
49,15,Tuesday,12:00,230,15,0,3 hr 50 min
50,23,Monday,12:00,110,12,0,1 hr 50 min
51,3,Tuesday,11:00,110,15,0,1 hr 50 min
52,22,Tuesday,09:00,110,12,0,1 hr 50 min
53,22,Wednesday,17:00,170,15,0,2 hr 50 min
54,25,Wednesday,17:00,170,12,0,2 hr 50 min
55,25,Wednesday,17:00,230,12,0,3 hr 50 min
56,3,Monday,09:00,230,12,0,3 hr 50 min
57,27,Wednesday,12:00,110,15,0,1 hr 50 min
58,17,Monday,08:00,170,15,0,2 hr 50 min
59,3,Monday,15:00,110,15,0,1 hr 50 min
60,7,Wednesday,11:00,170,15,0,2 hr 50 min
61,22,Monday,10:00,170,15,0,2 hr 50 min
62,7,Wednesday,11:00,110,12,0,1 hr 50 min
63,7,Wednesday,14:00,230,15,0,3 hr 50 min
64,21,Monday,14:00,230,12,0,3 hr 50 min
65,21,Tuesday,16:00,170,15,0,2 hr 50 min
66,7,Monday,08:00,230,15,0,3 hr 50 min
67,13,Monday,17:00,170,15,0,2 hr 50 min
68,27,Monday,12:00,170,12,0,2 hr 50 min
69,22,Tuesday,08:00,110,15,0,1 hr 50 min
70,27,Monday,08:00,170,12,0,2 hr 50 min
71,25,Monday,16:00,110,12,0,1 hr 50 min
72,16,Wednesday,14:00,230,15,0,3 hr 50 min
73,7,Wednesday,17:00,110,12,0,1 hr 50 min
74,8,Wednesday,17:00,110,12,0,1 hr 50 min
75,17,Monday,13:00,170,12,0,2 hr 50 min
76,3,Wednesday,15:00,170,15,0,2 hr 50 min
