Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Monday,12:00,110,15,0,1 hr 50 min
2,18,Monday,12:00,230,15,0,3 hr 50 min
3,16,Tuesday,13:00,170,15,0,2 hr 50 min
4,26,Tuesday,15:00,230,12,0,3 hr 50 min
5,28,Wednesday,16:00,230,12,0,3 hr 50 min
6,3,Tuesday,17:00,110,12,0,1 hr 50 min
7,9,Monday,09:00,230,15,0,3 hr 50 min
8,28,Wednesday,16:00,230,15,0,3 hr 50 min
9,32,Monday,09:00,110,12,0,1 hr 50 min
10,22,Monday,16:00,110,15,0,1 hr 50 min
11,21,Tuesday,12:00,170,12,0,2 hr 50 min
12,20,Monday,16:00,230,12,0,3 hr 50 min
13,33,Wednesday,14:00,110,15,0,1 hr 50 min
14,15,Wednesday,12:00,230,15,0,3 hr 50 min
15,12,Monday,10:00,230,12,0,3 hr 50 min
16,12,Tuesday,14:00,170,12,0,2 hr 50 min
17,1,Monday,11:00,110,15,0,1 hr 50 min
18,12,Wednesday,12:00,110,12,0,1 hr 50 min
19,8,Wednesday,11:00,170,15,0,2 hr 50 min
20,18,Tuesday,08:00,110,15,0,1 hr 50 min
21,8,Wednesday,11:00,170,15,0,2 hr 50 min
22,8,Monday,16:00,170,15,0,2 hr 50 min
23,7,Monday,15:00,110,15,0,1 hr 50 min
24,34,Monday,14:00,170,12,0,2 hr 50 min
25,23,Tuesday,09:00,110,15,0,1 hr 50 min
26,5,Monday,13:00,230,15,0,3 hr 50 min
27,22,Tuesday,11:00,230,12,0,3 hr 50 min
28,12,Wednesday,10:00,110,12,0,1 hr 50 min
29,13,Monday,13:00,110,12,0,1 hr 50 min
30,17,Monday,15:00,110,12,0,1 hr 50 min
31,21,Wednesday,13:00,170,15,0,2 hr 50 min
32,12,Monday,11:00,170,15,0,2 hr 50 min
33,16,Monday,16:00,110,12,0,1 hr 50 min
34,8,Wednesday,08:00,110,15,0,1 hr 50 min
35,24,Monday,16:00,170,15,0,2 hr 50 min
36,30,Tuesday,13:00,170,15,0,2 hr 50 min
37,22,Monday,14:00,170,12,0,2 hr 50 min
38,27,Monday,16:00,230,15,0,3 hr 50 min
39,27,Tuesday,09:00,170,12,0,2 hr 50 min
40,22,Monday,10:00,230,15,0,3 hr 50 min
41,8,Monday,17:00,110,12,0,1 hr 50 min
42,22,Tuesday,17:00,110,12,0,1 hr 50 min
43,30,Monday,09:00,230,12,0,3 hr 50 min
44,2,Wednesday,16:00,170,12,0,2 hr 50 min
45,22,Monday,10:00,230,12,0,3 hr 50 min
46,30,Monday,11:00,110,15,0,1 hr 50 min
47,13,Monday,14:00,170,12,0,2 hr 50 min
48,15,Monday,13:00,170,15,0,2 hr 50 min
49,15,Monday,14:00,170,12,0,2 hr 50 min
50,12,Monday,12:00,110,12,0,1 hr 50 min
51,22,Tuesday,17:00,170,15,0,2 hr 50 min
52,13,Wednesday,13:00,230,15,0,3 hr 50 min
53,7,Wednesday,12:00,170,15,0,2 hr 50 min
54,22,Wednesday,11:00,230,12,0,3 hr 50 min
55,13,Wednesday,17:00,110,12,0,1 hr 50 min
56,27,Tuesday,08:00,170,15,0,2 hr 50 min
57,25,Monday,13:00,230,12,0,3 hr 50 min
58,22,Monday,17:00,110,15,0,1 hr 50 min
59,17,Tuesday,09:00,170,12,0,2 hr 50 min
60,25,Tuesday,17:00,110,15,0,1 hr 50 min
61,21,Wednesday,16:00,170,12,0,2 hr 50 min
62,7,Wednesday,15:00,230,12,0,3 hr 50 min
63,25,Wednesday,15:00,110,12,0,1 hr 50 min
64,17,Monday,17:00,230,12,0,3 hr 50 min
65,27,Wednesday,17:00,170,15,0,2 hr 50 min
66,17,Tuesday,10:00,110,12,0,1 hr 50 min
67,23,Thursday,12:00,110,13,0,1 hr 50 min
68,13,Tuesday,12:00,170,15,0,2 hr 50 min
69,7,Wednesday,10:00,110,12,0,1 hr 50 min
70,27,Monday,16:00,110,12,0,1 hr 50 min
71,26,Wednesday,16:00,230,15,0,3 hr 50 min
72,25,Monday,17:00,170,12,0,2 hr 50 min
73,25,Wednesday,12:00,170,12,0,2 hr 50 min
74,23,Monday,16:00,170,15,0,2 hr 50 min
75,23,Tuesday,10:00,230,15,0,3 hr 50 min
76,22,Tuesday,09:00,110,15,0,1 hr 50 min
77,22,Wednesday,16:00,230,15,0,3 hr 50 min
78,13,Monday,17:00,170,15,0,2 hr 50 min
79,22,Tuesday,12:00,170,12,0,2 hr 50 min
80,15,Monday,08:00,230,15,0,3 hr 50 min
81,26,Monday,12:00,170,15,0,2 hr 50 min
82,7,Wednesday,08:00,170,15,0,2 hr 50 min
83,21,Wednesday,10:00,170,15,0,2 hr 50 min
