Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Wednesday,16:00,170,12,0,2 hr 50 min
2,34,Wednesday,11:00,230,15,0,3 hr 50 min
3,33,Wednesday,09:00,230,12,0,3 hr 50 min
4,25,Tuesday,17:00,110,12,0,1 hr 50 min
5,6,Tuesday,09:00,110,15,0,1 hr 50 min
6,28,Tuesday,15:00,110,15,0,1 hr 50 min
7,32,Monday,08:00,170,12,0,2 hr 50 min
8,18,Monday,08:00,170,12,0,2 hr 50 min
9,1,Monday,08:00,230,12,0,3 hr 50 min
10,34,Monday,14:00,170,15,0,2 hr 50 min
11,25,Wednesday,15:00,230,15,0,3 hr 50 min
12,4,Monday,17:00,170,12,0,2 hr 50 min
13,18,Monday,14:00,170,15,0,2 hr 50 min
14,26,Tuesday,09:00,170,12,0,2 hr 50 min
15,12,Monday,14:00,170,12,0,2 hr 50 min
16,12,Monday,12:00,110,15,0,1 hr 50 min
17,15,Wednesday,17:00,230,15,0,3 hr 50 min
18,13,Monday,11:00,170,12,0,2 hr 50 min
19,8,Monday,12:00,230,15,0,3 hr 50 min
20,14,Wednesday,16:00,170,12,0,2 hr 50 min
21,22,Monday,12:00,110,12,0,1 hr 50 min
22,12,Wednesday,13:00,170,12,0,2 hr 50 min
23,29,Monday,17:00,230,15,0,3 hr 50 min
24,5,Monday,08:00,230,15,0,3 hr 50 min
25,12,Monday,17:00,230,12,0,3 hr 50 min
26,9,Wednesday,17:00,170,15,0,2 hr 50 min
27,22,Monday,08:00,230,12,0,3 hr 50 min
28,23,Wednesday,13:00,230,15,0,3 hr 50 min
29,22,Wednesday,11:00,230,15,0,3 hr 50 min
30,3,Wednesday,17:00,110,12,0,1 hr 50 min
31,27,Wednesday,14:00,170,12,0,2 hr 50 min
32,23,Monday,08:00,110,12,0,1 hr 50 min
33,12,Tuesday,14:00,110,15,0,1 hr 50 min
34,8,Tuesday,15:00,230,15,0,3 hr 50 min
35,23,Wednesday,16:00,170,12,0,2 hr 50 min
36,30,Wednesday,10:00,110,15,0,1 hr 50 min
37,22,Monday,13:00,170,15,0,2 hr 50 min
38,27,Wednesday,11:00,110,12,0,1 hr 50 min
39,27,Tuesday,08:00,110,12,0,1 hr 50 min
40,21,Monday,12:00,110,15,0,1 hr 50 min
41,8,Wednesday,17:00,230,12,0,3 hr 50 min
42,13,Tuesday,17:00,110,15,0,1 hr 50 min
43,30,Wednesday,13:00,110,12,0,1 hr 50 min
44,2,Wednesday,11:00,170,12,0,2 hr 50 min
45,13,Monday,08:00,110,15,0,1 hr 50 min
46,3,Tuesday,08:00,110,12,0,1 hr 50 min
47,27,Wednesday,11:00,170,12,0,2 hr 50 min
