Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Monday,09:00,170,12,0,2 hr 50 min
2,5,Tuesday,16:00,230,15,0,3 hr 50 min
3,20,Monday,11:00,230,15,0,3 hr 50 min
4,20,Tuesday,08:00,170,15,0,2 hr 50 min
5,28,Wednesday,13:00,230,12,0,3 hr 50 min
6,25,Tuesday,17:00,170,15,0,2 hr 50 min
7,15,Wednesday,11:00,170,12,0,2 hr 50 min
8,19,Monday,12:00,170,12,0,2 hr 50 min
9,19,Wednesday,12:00,110,12,0,1 hr 50 min
10,35,Tuesday,10:00,170,12,0,2 hr 50 min
11,25,Monday,14:00,110,15,0,1 hr 50 min
12,33,Monday,16:00,110,12,0,1 hr 50 min
13,14,Wednesday,14:00,230,15,0,3 hr 50 min
14,14,Tuesday,14:00,230,15,0,3 hr 50 min
15,23,Wednesday,08:00,110,15,0,1 hr 50 min
16,13,Tuesday,16:00,110,15,0,1 hr 50 min
17,9,Wednesday,16:00,110,12,0,1 hr 50 min
18,27,Tuesday,08:00,230,12,0,3 hr 50 min
19,8,Tuesday,17:00,110,12,0,1 hr 50 min
20,10,Monday,10:00,170,12,0,2 hr 50 min
21,22,Tuesday,14:00,170,15,0,2 hr 50 min
22,26,Wednesday,15:00,170,15,0,2 hr 50 min
23,26,Monday,12:00,230,12,0,3 hr 50 min
24,11,Monday,08:00,170,15,0,2 hr 50 min
25,23,Tuesday,13:00,230,12,0,3 hr 50 min
26,5,Monday,13:00,230,15,0,3 hr 50 min
27,22,Wednesday,10:00,230,12,0,3 hr 50 min
28,8,Monday,10:00,230,12,0,3 hr 50 min
29,13,Tuesday,12:00,110,12,0,1 hr 50 min
30,3,Monday,15:00,110,12,0,1 hr 50 min
31,27,Wednesday,08:00,110,15,0,1 hr 50 min
32,23,Wednesday,11:00,170,15,0,2 hr 50 min
33,23,Wednesday,13:00,110,12,0,1 hr 50 min
34,17,Tuesday,15:00,230,12,0,3 hr 50 min
35,8,Monday,13:00,230,12,0,3 hr 50 min
36,30,Tuesday,13:00,230,12,0,3 hr 50 min
37,16,Wednesday,09:00,230,12,0,3 hr 50 min
38,27,Monday,14:00,230,12,0,3 hr 50 min
39,27,Wednesday,09:00,170,12,0,2 hr 50 min
40,21,Tuesday,16:00,110,12,0,1 hr 50 min
41,8,Tuesday,08:00,170,15,0,2 hr 50 min
42,27,Monday,08:00,230,12,0,3 hr 50 min
43,30,Tuesday,12:00,170,15,0,2 hr 50 min
44,2,Monday,11:00,230,12,0,3 hr 50 min
45,8,Monday,13:00,170,15,0,2 hr 50 min
46,22,Monday,08:00,170,15,0,2 hr 50 min
47,21,Tuesday,17:00,170,15,0,2 hr 50 min
48,15,Tuesday,15:00,110,12,0,1 hr 50 min
49,15,Wednesday,09:00,110,15,0,1 hr 50 min
50,23,Monday,12:00,110,12,0,1 hr 50 min
51,13,Wednesday,08:00,110,12,0,1 hr 50 min
52,7,Monday,10:00,230,12,0,3 hr 50 min
53,27,Tuesday,16:00,230,15,0,3 hr 50 min
54,27,Monday,09:00,170,12,0,2 hr 50 min
55,13,Monday,08:00,170,12,0,2 hr 50 min
56,16,Tuesday,08:00,110,12,0,1 hr 50 min
57,17,Wednesday,12:00,170,15,0,2 hr 50 min
58,12,Tuesday,14:00,230,15,0,3 hr 50 min
59,7,Tuesday,09:00,230,15,0,3 hr 50 min
60,5,Monday,15:00,170,12,0,2 hr 50 min
61,24,Wednesday,17:00,110,12,0,1 hr 50 min
62,3,Tuesday,10:00,230,12,0,3 hr 50 min
63,17,Wednesday,12:00,230,15,0,3 hr 50 min
64,22,Monday,13:00,110,15,0,1 hr 50 min
65,3,Wednesday,13:00,230,15,0,3 hr 50 min
66,25,Wednesday,16:00,110,15,0,1 hr 50 min
67,22,Tuesday,08:00,110,12,0,1 hr 50 min
68,25,Tuesday,11:00,230,15,0,3 hr 50 min
69,25,Tuesday,16:00,110,15,0,1 hr 50 min
70,22,Monday,14:00,170,15,0,2 hr 50 min
71,3,Monday,13:00,110,12,0,1 hr 50 min
72,21,Tuesday,16:00,170,15,0,2 hr 50 min
73,16,Wednesday,10:00,230,15,0,3 hr 50 min
74,23,Tuesday,11:00,170,15,0,2 hr 50 min
75,8,Wednesday,08:00,230,15,0,3 hr 50 min
76,13,Wednesday,11:00,110,15,0,1 hr 50 min
77,27,Wednesday,16:00,230,15,0,3 hr 50 min
78,22,Tuesday,09:00,170,12,0,2 hr 50 min
79,21,Tuesday,17:00,110,12,0,1 hr 50 min
80,15,Wednesday,12:00,110,15,0,1 hr 50 min
81,15,Monday,11:00,230,15,0,3 hr 50 min
82,27,Tuesday,11:00,110,15,0,1 hr 50 min
83,21,Wednesday,15:00,230,12,0,3 hr 50 min
84,15,Monday,13:00,110,12,0,1 hr 50 min
85,23,Monday,17:00,110,12,0,1 hr 50 min
86,25,Monday,11:00,230,15,0,3 hr 50 min
87,21,Monday,15:00,110,12,0,1 hr 50 min
88,23,Wednesday,09:00,110,12,0,1 hr 50 min
89,17,Wednesday,16:00,110,15,0,1 hr 50 min
90,13,Tuesday,13:00,170,12,0,2 hr 50 min
91,25,Wednesday,12:00,170,12,0,2 hr 50 min
92,22,Tuesday,13:00,170,12,0,2 hr 50 min
93,16,Tuesday,17:00,230,12,0,3 hr 50 min
94,27,Monday,17:00,230,12,0,3 hr 50 min
95,16,Wednesday,12:00,110,12,0,1 hr 50 min
96,16,Monday,15:00,230,12,0,3 hr 50 min
97,25,Monday,11:00,230,12,0,3 hr 50 min
98,25,Monday,16:00,230,12,0,3 hr 50 min
99,17,Tuesday,10:00,230,12,0,3 hr 50 min
100,7,Monday,17:00,110,15,0,1 hr 50 min
101,3,Monday,16:00,110,15,0,1 hr 50 min
102,25,Wednesday,15:00,230,12,0,3 hr 50 min
103,27,Tuesday,08:00,170,12,0,2 hr 50 min
104,16,Monday,08:00,170,12,0,2 hr 50 min
105,13,Tuesday,08:00,170,12,0,2 hr 50 min
106,21,Wednesday,10:00,230,12,0,3 hr 50 min
107,12,Monday,12:00,170,12,0,2 hr 50 min
108,3,Wednesday,16:00,110,15,0,1 hr 50 min
109,13,Tuesday,13:00,230,12,0,3 hr 50 min
110,8,Monday,16:00,110,12,0,1 hr 50 min
111,12,Wednesday,09:00,230,15,0,3 hr 50 min
112,7,Monday,08:00,170,12,0,2 hr 50 min
113,25,Monday,11:00,230,12,0,3 hr 50 min
114,22,Tuesday,13:00,230,15,0,3 hr 50 min
115,22,Wednesday,10:00,110,12,0,1 hr 50 min
116,30,Wednesday,14:00,110,15,0,1 hr 50 min
117,27,Monday,12:00,170,12,0,2 hr 50 min
118,25,Wednesday,16:00,230,12,0,3 hr 50 min
119,7,Monday,13:00,230,12,0,3 hr 50 min
120,22,Monday,08:00,170,12,0,2 hr 50 min
121,25,Tuesday,12:00,170,12,0,2 hr 50 min
122,27,Tuesday,10:00,230,12,0,3 hr 50 min
123,27,Monday,15:00,230,12,0,3 hr 50 min
124,6,Tuesday,16:00,230,15,0,3 hr 50 min
125,8,Tuesday,17:00,230,15,0,3 hr 50 min
126,18,Monday,10:00,110,15,0,1 hr 50 min
127,18,Tuesday,08:00,110,15,0,1 hr 50 min
128,18,Monday,10:00,110,12,0,1 hr 50 min
129,22,Wednesday,15:00,230,12,0,3 hr 50 min
130,25,Tuesday,11:00,110,12,0,1 hr 50 min
131,25,Wednesday,15:00,170,15,0,2 hr 50 min
132,30,Tuesday,10:00,170,15,0,2 hr 50 min
133,18,Monday,09:00,170,15,0,2 hr 50 min
134,26,Tuesday,09:00,110,12,0,1 hr 50 min
135,27,Tuesday,16:00,230,15,0,3 hr 50 min
136,21,Monday,08:00,110,15,0,1 hr 50 min
137,20,Tuesday,16:00,110,12,0,1 hr 50 min
138,31,Monday,12:00,110,12,0,1 hr 50 min
139,12,Wednesday,16:00,110,12,0,1 hr 50 min
140,30,Tuesday,11:00,110,15,0,1 hr 50 min
141,12,Wednesday,14:00,170,15,0,2 hr 50 min
142,13,Wednesday,14:00,230,12,0,3 hr 50 min
143,11,Wednesday,17:00,230,15,0,3 hr 50 min
144,8,Monday,12:00,170,15,0,2 hr 50 min
145,32,Wednesday,17:00,230,12,0,3 hr 50 min
146,15,Tuesday,14:00,230,15,0,3 hr 50 min
147,2,Tuesday,14:00,230,15,0,3 hr 50 min
148,27,Monday,10:00,170,15,0,2 hr 50 min
149,16,Monday,15:00,110,15,0,1 hr 50 min
150,35,Wednesday,17:00,170,12,0,2 hr 50 min
151,27,Tuesday,13:00,230,12,0,3 hr 50 min
152,11,Monday,14:00,110,12,0,1 hr 50 min
153,25,Tuesday,14:00,230,15,0,3 hr 50 min
154,13,Wednesday,08:00,170,15,0,2 hr 50 min
155,12,Monday,10:00,230,12,0,3 hr 50 min
156,25,Wednesday,10:00,110,12,0,1 hr 50 min
157,13,Tuesday,08:00,110,12,0,1 hr 50 min
158,13,Tuesday,08:00,110,15,0,1 hr 50 min
159,25,Tuesday,09:00,230,15,0,3 hr 50 min
160,8,Monday,12:00,170,12,0,2 hr 50 min
161,25,Wednesday,13:00,230,12,0,3 hr 50 min
162,13,Monday,08:00,110,15,0,1 hr 50 min
163,13,Tuesday,11:00,230,15,0,3 hr 50 min
164,25,Tuesday,15:00,230,15,0,3 hr 50 min
165,13,Wednesday,08:00,110,15,0,1 hr 50 min
166,25,Monday,16:00,110,15,0,1 hr 50 min
167,13,Tuesday,16:00,110,12,0,1 hr 50 min
168,13,Wednesday,09:00,170,15,0,2 hr 50 min
169,25,Tuesday,11:00,230,12,0,3 hr 50 min
170,25,Wednesday,09:00,170,15,0,2 hr 50 min
171,13,Tuesday,12:00,110,15,0,1 hr 50 min
172,25,Tuesday,14:00,230,12,0,3 hr 50 min
173,25,Wednesday,14:00,110,15,0,1 hr 50 min
174,25,Tuesday,11:00,170,12,0,2 hr 50 min
175,23,Wednesday,12:00,230,15,0,3 hr 50 min
176,25,Monday,08:00,170,12,0,2 hr 50 min
177,13,Monday,12:00,170,12,0,2 hr 50 min
178,25,Monday,16:00,230,15,0,3 hr 50 min
179,16,Tuesday,16:00,230,12,0,3 hr 50 min
180,13,Monday,09:00,170,15,0,2 hr 50 min
181,13,Tuesday,13:00,110,12,0,1 hr 50 min
182,25,Wednesday,17:00,110,15,0,1 hr 50 min
183,25,Monday,16:00,230,15,0,3 hr 50 min
184,13,Monday,17:00,230,12,0,3 hr 50 min
185,25,Wednesday,11:00,110,15,0,1 hr 50 min
186,25,Tuesday,15:00,170,15,0,2 hr 50 min
187,23,Tuesday,17:00,170,12,0,2 hr 50 min
188,25,Tuesday,15:00,110,12,0,1 hr 50 min
189,13,Monday,13:00,230,12,0,3 hr 50 min
190,22,Wednesday,12:00,170,15,0,2 hr 50 min
191,13,Monday,08:00,110,12,0,1 hr 50 min
192,22,Wednesday,10:00,230,12,0,3 hr 50 min
193,23,Wednesday,13:00,230,12,0,3 hr 50 min
194,8,Wednesday,09:00,110,12,0,1 hr 50 min
195,35,Monday,15:00,170,12,0,2 hr 50 min
196,7,Monday,12:00,230,12,0,3 hr 50 min
197,16,Tuesday,14:00,110,12,0,1 hr 50 min
198,16,Tuesday,15:00,230,15,0,3 hr 50 min
199,13,Monday,15:00,110,12,0,1 hr 50 min
200,15,Monday,09:00,110,15,0,1 hr 50 min
201,21,Wednesday,14:00,230,12,0,3 hr 50 min
202,12,Wednesday,15:00,110,12,0,1 hr 50 min
203,22,Tuesday,10:00,170,12,0,2 hr 50 min
204,6,Wednesday,14:00,110,12,0,1 hr 50 min
205,16,Wednesday,08:00,110,15,0,1 hr 50 min
206,25,Monday,12:00,170,12,0,2 hr 50 min
207,34,Wednesday,17:00,230,15,0,3 hr 50 min
208,23,Monday,17:00,110,15,0,1 hr 50 min
209,8,Tuesday,11:00,230,15,0,3 hr 50 min
210,30,Wednesday,14:00,170,12,0,2 hr 50 min
211,22,Tuesday,11:00,170,15,0,2 hr 50 min
212,23,Wednesday,12:00,170,15,0,2 hr 50 min
213,23,Monday,11:00,230,12,0,3 hr 50 min
214,17,Wednesday,09:00,110,15,0,1 hr 50 min
215,16,Monday,15:00,170,15,0,2 hr 50 min
216,7,Monday,17:00,230,12,0,3 hr 50 min
217,12,Wednesday,09:00,170,15,0,2 hr 50 min
