Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Monday,17:00,110,12,0,1 hr 50 min
2,31,Wednesday,12:00,110,12,0,1 hr 50 min
3,6,Wednesday,12:00,170,15,0,2 hr 50 min
4,14,Tuesday,13:00,230,15,0,3 hr 50 min
5,28,Tuesday,17:00,170,15,0,2 hr 50 min
6,18,Monday,17:00,230,15,0,3 hr 50 min
7,13,Wednesday,13:00,110,15,0,1 hr 50 min
8,30,Wednesday,15:00,230,12,0,3 hr 50 min
9,20,Tuesday,17:00,230,15,0,3 hr 50 min
10,9,Wednesday,12:00,230,12,0,3 hr 50 min
11,33,Tuesday,12:00,170,12,0,2 hr 50 min
12,7,Tuesday,16:00,110,15,0,1 hr 50 min
13,12,Monday,13:00,170,12,0,2 hr 50 min
14,4,Monday,17:00,230,15,0,3 hr 50 min
15,12,Wednesday,13:00,170,12,0,2 hr 50 min
16,23,Monday,13:00,170,15,0,2 hr 50 min
17,10,Tuesday,09:00,230,15,0,3 hr 50 min
18,34,Tuesday,14:00,110,15,0,1 hr 50 min
19,8,Tuesday,09:00,110,12,0,1 hr 50 min
20,17,Monday,11:00,230,12,0,3 hr 50 min
21,22,Wednesday,16:00,170,12,0,2 hr 50 min
22,23,Monday,16:00,230,15,0,3 hr 50 min
23,20,Wednesday,10:00,230,15,0,3 hr 50 min
24,5,Tuesday,16:00,170,15,0,2 hr 50 min
25,29,Wednesday,13:00,230,15,0,3 hr 50 min
26,5,Tuesday,11:00,230,12,0,3 hr 50 min
27,22,Wednesday,10:00,110,12,0,1 hr 50 min
28,23,Monday,10:00,230,12,0,3 hr 50 min
29,22,Wednesday,17:00,230,12,0,3 hr 50 min
30,27,Tuesday,15:00,230,12,0,3 hr 50 min
31,6,Wednesday,15:00,230,15,0,3 hr 50 min
32,8,Monday,14:00,170,15,0,2 hr 50 min
33,22,Monday,16:00,230,12,0,3 hr 50 min
34,8,Wednesday,09:00,110,12,0,1 hr 50 min
35,8,Wednesday,13:00,110,12,0,1 hr 50 min
36,30,Monday,17:00,110,12,0,1 hr 50 min
37,21,Wednesday,16:00,170,15,0,2 hr 50 min
38,27,Wednesday,12:00,230,15,0,3 hr 50 min
39,27,Tuesday,09:00,230,15,0,3 hr 50 min
40,21,Wednesday,10:00,230,12,0,3 hr 50 min
41,8,Monday,14:00,230,15,0,3 hr 50 min
42,27,Monday,09:00,110,12,0,1 hr 50 min
43,30,Monday,13:00,110,15,0,1 hr 50 min
44,2,Monday,17:00,230,15,0,3 hr 50 min
45,3,Monday,10:00,110,12,0,1 hr 50 min
46,3,Monday,10:00,110,12,0,1 hr 50 min
47,8,Tuesday,10:00,110,15,0,1 hr 50 min
48,15,Tuesday,12:00,110,15,0,1 hr 50 min
49,15,Wednesday,16:00,110,12,0,1 hr 50 min
50,12,Monday,12:00,110,12,0,1 hr 50 min
51,25,Wednesday,12:00,170,12,0,2 hr 50 min
52,21,Tuesday,09:00,110,12,0,1 hr 50 min
53,22,Tuesday,13:00,170,12,0,2 hr 50 min
54,27,Wednesday,10:00,170,15,0,2 hr 50 min
55,16,Wednesday,10:00,170,12,0,2 hr 50 min
56,25,Wednesday,16:00,230,15,0,3 hr 50 min
57,16,Monday,15:00,170,12,0,2 hr 50 min
58,7,Monday,16:00,230,15,0,3 hr 50 min
59,3,Wednesday,16:00,110,12,0,1 hr 50 min
60,7,Wednesday,12:00,230,15,0,3 hr 50 min
61,21,Monday,10:00,170,15,0,2 hr 50 min
62,25,Wednesday,08:00,230,12,0,3 hr 50 min
63,21,Monday,16:00,230,15,0,3 hr 50 min
64,13,Wednesday,11:00,230,15,0,3 hr 50 min
65,7,Tuesday,08:00,230,12,0,3 hr 50 min
66,21,Tuesday,13:00,230,12,0,3 hr 50 min
67,16,Tuesday,10:00,230,12,0,3 hr 50 min
68,13,Monday,12:00,230,12,0,3 hr 50 min
69,16,Monday,09:00,170,15,0,2 hr 50 min
70,16,Monday,17:00,170,12,0,2 hr 50 min
