Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Tuesday,09:00,110,12,0,1 hr 50 min
2,3,Monday,16:00,110,15,0,1 hr 50 min
3,25,Monday,09:00,230,12,0,3 hr 50 min
4,24,Monday,16:00,170,15,0,2 hr 50 min
5,2,Monday,17:00,230,15,0,3 hr 50 min
6,32,Monday,17:00,230,15,0,3 hr 50 min
7,8,Monday,14:00,170,12,0,2 hr 50 min
8,27,Tuesday,13:00,170,15,0,2 hr 50 min
9,16,Wednesday,14:00,230,12,0,3 hr 50 min
10,33,Tuesday,14:00,230,12,0,3 hr 50 min
11,28,Tuesday,13:00,170,15,0,2 hr 50 min
12,18,Tuesday,10:00,170,12,0,2 hr 50 min
13,14,Tuesday,11:00,230,12,0,3 hr 50 min
14,22,Wednesday,17:00,170,12,0,2 hr 50 min
15,12,Monday,13:00,110,12,0,1 hr 50 min
16,23,Monday,08:00,230,15,0,3 hr 50 min
17,16,Monday,14:00,110,15,0,1 hr 50 min
18,22,Tuesday,13:00,170,15,0,2 hr 50 min
19,8,Tuesday,11:00,110,12,0,1 hr 50 min
20,34,Monday,15:00,170,15,0,2 hr 50 min
21,22,Wednesday,17:00,230,12,0,3 hr 50 min
22,23,Monday,10:00,170,15,0,2 hr 50 min
23,21,Wednesday,08:00,230,15,0,3 hr 50 min
24,2,Wednesday,08:00,230,15,0,3 hr 50 min
25,12,Tuesday,15:00,230,12,0,3 hr 50 min
26,5,Monday,09:00,230,12,0,3 hr 50 min
27,22,Tuesday,15:00,110,12,0,1 hr 50 min
28,8,Monday,15:00,230,15,0,3 hr 50 min
29,22,Monday,16:00,110,12,0,1 hr 50 min
30,17,Wednesday,09:00,110,15,0,1 hr 50 min
31,22,Tuesday,17:00,170,12,0,2 hr 50 min
32,22,Monday,12:00,110,12,0,1 hr 50 min
33,12,Wednesday,12:00,170,15,0,2 hr 50 min
34,8,Monday,10:00,230,15,0,3 hr 50 min
35,8,Wednesday,16:00,230,12,0,3 hr 50 min
36,30,Tuesday,09:00,230,12,0,3 hr 50 min
37,3,Wednesday,10:00,110,12,0,1 hr 50 min
38,27,Tuesday,12:00,230,15,0,3 hr 50 min
39,27,Monday,08:00,230,12,0,3 hr 50 min
40,3,Tuesday,13:00,230,12,0,3 hr 50 min
41,8,Tuesday,12:00,110,15,0,1 hr 50 min
42,27,Monday,16:00,170,12,0,2 hr 50 min
43,30,Wednesday,09:00,230,15,0,3 hr 50 min
44,2,Tuesday,09:00,110,15,0,1 hr 50 min
45,13,Monday,13:00,230,15,0,3 hr 50 min
