Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Wednesday,15:00,170,12,0,2 hr 50 min
2,24,Tuesday,17:00,230,12,0,3 hr 50 min
3,5,Monday,17:00,110,12,0,1 hr 50 min
4,18,Wednesday,11:00,230,15,0,3 hr 50 min
5,26,Tuesday,16:00,110,15,0,1 hr 50 min
6,28,Tuesday,08:00,230,15,0,3 hr 50 min
7,22,Tuesday,13:00,230,12,0,3 hr 50 min
8,15,Wednesday,08:00,110,15,0,1 hr 50 min
9,13,Tuesday,14:00,110,15,0,1 hr 50 min
10,17,Monday,10:00,110,12,0,1 hr 50 min
11,22,Tuesday,11:00,230,12,0,3 hr 50 min
12,32,Monday,10:00,230,15,0,3 hr 50 min
13,24,Monday,15:00,230,12,0,3 hr 50 min
14,3,Monday,13:00,170,15,0,2 hr 50 min
15,23,Tuesday,12:00,170,12,0,2 hr 50 min
16,8,Wednesday,08:00,170,12,0,2 hr 50 min
17,15,Monday,10:00,230,12,0,3 hr 50 min
18,1,Tuesday,12:00,170,15,0,2 hr 50 min
19,8,Wednesday,13:00,170,12,0,2 hr 50 min
20,9,Wednesday,15:00,110,12,0,1 hr 50 min
21,22,Tuesday,16:00,230,15,0,3 hr 50 min
22,8,Monday,14:00,170,12,0,2 hr 50 min
23,33,Tuesday,11:00,170,12,0,2 hr 50 min
24,21,Wednesday,10:00,170,15,0,2 hr 50 min
25,12,Wednesday,08:00,110,12,0,1 hr 50 min
26,9,Monday,15:00,230,12,0,3 hr 50 min
27,22,Tuesday,09:00,230,12,0,3 hr 50 min
28,12,Monday,13:00,230,15,0,3 hr 50 min
29,17,Tuesday,14:00,110,12,0,1 hr 50 min
30,17,Wednesday,10:00,230,12,0,3 hr 50 min
31,22,Wednesday,13:00,170,12,0,2 hr 50 min
32,8,Wednesday,15:00,110,12,0,1 hr 50 min
33,8,Monday,14:00,230,15,0,3 hr 50 min
34,8,Wednesday,12:00,110,12,0,1 hr 50 min
35,23,Tuesday,17:00,230,12,0,3 hr 50 min
36,30,Tuesday,15:00,170,15,0,2 hr 50 min
37,22,Tuesday,13:00,110,12,0,1 hr 50 min
38,27,Tuesday,09:00,230,12,0,3 hr 50 min
39,27,Monday,17:00,230,12,0,3 hr 50 min
40,3,Tuesday,13:00,170,12,0,2 hr 50 min
41,8,Tuesday,17:00,170,15,0,2 hr 50 min
42,22,Tuesday,16:00,230,12,0,3 hr 50 min
43,30,Monday,15:00,110,15,0,1 hr 50 min
44,2,Monday,13:00,110,15,0,1 hr 50 min
45,21,Wednesday,11:00,170,12,0,2 hr 50 min
46,3,Wednesday,16:00,170,15,0,2 hr 50 min
47,22,Monday,16:00,110,12,0,1 hr 50 min
48,15,Monday,15:00,110,12,0,1 hr 50 min
49,15,Tuesday,13:00,110,12,0,1 hr 50 min
50,12,Monday,12:00,110,12,0,1 hr 50 min
51,21,Wednesday,10:00,110,12,0,1 hr 50 min
52,7,Tuesday,09:00,170,15,0,2 hr 50 min
53,3,Monday,12:00,110,15,0,1 hr 50 min
54,25,Monday,15:00,110,15,0,1 hr 50 min
55,27,Wednesday,16:00,230,15,0,3 hr 50 min
56,13,Tuesday,17:00,230,12,0,3 hr 50 min
57,7,Wednesday,09:00,110,15,0,1 hr 50 min
58,7,Tuesday,15:00,230,15,0,3 hr 50 min
59,15,Wednesday,17:00,230,12,0,3 hr 50 min
60,3,Monday,10:00,110,15,0,1 hr 50 min
61,13,Wednesday,12:00,230,12,0,3 hr 50 min
62,21,Tuesday,12:00,110,12,0,1 hr 50 min
63,13,Tuesday,08:00,230,12,0,3 hr 50 min
64,16,Wednesday,15:00,230,15,0,3 hr 50 min
65,25,Tuesday,11:00,230,12,0,3 hr 50 min
66,21,Wednesday,11:00,230,12,0,3 hr 50 min
67,7,Wednesday,08:00,170,12,0,2 hr 50 min
68,25,Tuesday,17:00,230,15,0,3 hr 50 min
69,3,Wednesday,17:00,170,12,0,2 hr 50 min
70,7,Monday,11:00,230,15,0,3 hr 50 min
71,17,Tuesday,16:00,230,12,0,3 hr 50 min
72,3,Wednesday,17:00,170,12,0,2 hr 50 min
73,25,Wednesday,14:00,230,12,0,3 hr 50 min
74,23,Tuesday,12:00,230,12,0,3 hr 50 min
75,23,Wednesday,14:00,110,12,0,1 hr 50 min
76,16,Tuesday,16:00,170,15,0,2 hr 50 min
77,3,Monday,12:00,230,12,0,3 hr 50 min
78,16,Wednesday,09:00,170,15,0,2 hr 50 min
79,25,Monday,15:00,110,12,0,1 hr 50 min
80,26,Monday,17:00,170,12,0,2 hr 50 min
81,15,Wednesday,09:00,170,15,0,2 hr 50 min
82,7,Monday,10:00,230,15,0,3 hr 50 min
83,13,Monday,15:00,110,12,0,1 hr 50 min
84,26,Monday,15:00,170,12,0,2 hr 50 min
85,15,Tuesday,14:00,110,12,0,1 hr 50 min
86,16,Wednesday,17:00,110,12,0,1 hr 50 min
87,21,Wednesday,15:00,170,15,0,2 hr 50 min
88,23,Wednesday,13:00,230,12,0,3 hr 50 min
89,21,Monday,13:00,170,12,0,2 hr 50 min
90,21,Monday,11:00,230,15,0,3 hr 50 min
91,17,Tuesday,15:00,110,12,0,1 hr 50 min
92,3,Monday,17:00,110,12,0,1 hr 50 min
93,16,Tuesday,17:00,230,12,0,3 hr 50 min
