Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Tuesday,08:00,110,12,0,1 hr 50 min
2,22,Tuesday,11:00,230,15,0,3 hr 50 min
3,23,Tuesday,14:00,230,15,0,3 hr 50 min
4,31,Monday,08:00,110,15,0,1 hr 50 min
5,10,Tuesday,08:00,170,15,0,2 hr 50 min
6,30,Monday,09:00,110,12,0,1 hr 50 min
7,14,Tuesday,13:00,230,12,0,3 hr 50 min
8,23,Monday,16:00,170,12,0,2 hr 50 min
9,25,Monday,14:00,230,15,0,3 hr 50 min
10,9,Wednesday,14:00,110,12,0,1 hr 50 min
11,17,Tuesday,16:00,230,15,0,3 hr 50 min
12,4,Wednesday,14:00,110,12,0,1 hr 50 min
13,15,Tuesday,09:00,230,15,0,3 hr 50 min
14,35,Monday,14:00,230,12,0,3 hr 50 min
15,8,Tuesday,09:00,110,15,0,1 hr 50 min
16,8,Tuesday,13:00,110,15,0,1 hr 50 min
17,35,Wednesday,11:00,170,15,0,2 hr 50 min
18,28,Wednesday,08:00,110,12,0,1 hr 50 min
19,8,Wednesday,09:00,170,12,0,2 hr 50 min
20,6,Tuesday,14:00,170,15,0,2 hr 50 min
21,22,Wednesday,10:00,170,15,0,2 hr 50 min
22,8,Wednesday,08:00,110,12,0,1 hr 50 min
23,11,Wednesday,12:00,230,12,0,3 hr 50 min
24,11,Tuesday,11:00,110,12,0,1 hr 50 min
25,23,Wednesday,12:00,170,12,0,2 hr 50 min
26,9,Tuesday,15:00,110,15,0,1 hr 50 min
27,22,Monday,13:00,170,15,0,2 hr 50 min
28,8,Wednesday,09:00,230,12,0,3 hr 50 min
29,13,Monday,10:00,230,15,0,3 hr 50 min
30,7,Tuesday,17:00,230,12,0,3 hr 50 min
31,7,Wednesday,14:00,230,15,0,3 hr 50 min
32,12,Wednesday,10:00,230,12,0,3 hr 50 min
33,12,Monday,12:00,230,12,0,3 hr 50 min
34,8,Monday,15:00,230,12,0,3 hr 50 min
35,8,Wednesday,16:00,170,15,0,2 hr 50 min
36,30,Monday,08:00,230,15,0,3 hr 50 min
37,27,Tuesday,13:00,170,15,0,2 hr 50 min
38,27,Tuesday,17:00,110,15,0,1 hr 50 min
39,27,Monday,15:00,110,12,0,1 hr 50 min
40,17,Tuesday,16:00,170,12,0,2 hr 50 min
41,8,Tuesday,15:00,170,12,0,2 hr 50 min
42,16,Wednesday,12:00,170,15,0,2 hr 50 min
43,30,Tuesday,13:00,230,12,0,3 hr 50 min
44,2,Tuesday,16:00,110,15,0,1 hr 50 min
45,3,Monday,15:00,170,15,0,2 hr 50 min
46,22,Wednesday,11:00,110,15,0,1 hr 50 min
47,21,Tuesday,14:00,110,15,0,1 hr 50 min
48,15,Monday,08:00,230,15,0,3 hr 50 min
49,15,Monday,14:00,170,15,0,2 hr 50 min
50,23,Monday,14:00,230,15,0,3 hr 50 min
51,3,Wednesday,09:00,110,15,0,1 hr 50 min
52,16,Tuesday,11:00,170,12,0,2 hr 50 min
53,7,Monday,10:00,110,12,0,1 hr 50 min
54,25,Monday,09:00,170,15,0,2 hr 50 min
55,25,Tuesday,12:00,230,12,0,3 hr 50 min
56,25,Tuesday,14:00,230,12,0,3 hr 50 min
57,22,Tuesday,09:00,230,12,0,3 hr 50 min
58,25,Wednesday,11:00,110,12,0,1 hr 50 min
59,16,Monday,11:00,170,12,0,2 hr 50 min
60,22,Wednesday,08:00,110,15,0,1 hr 50 min
61,25,Tuesday,10:00,110,15,0,1 hr 50 min
62,25,Wednesday,11:00,110,12,0,1 hr 50 min
63,13,Wednesday,13:00,230,12,0,3 hr 50 min
64,13,Tuesday,14:00,170,12,0,2 hr 50 min
65,21,Wednesday,15:00,170,12,0,2 hr 50 min
66,16,Wednesday,15:00,110,12,0,1 hr 50 min
67,16,Tuesday,08:00,230,12,0,3 hr 50 min
68,7,Wednesday,15:00,170,12,0,2 hr 50 min
69,25,Tuesday,09:00,170,12,0,2 hr 50 min
70,22,Monday,11:00,230,15,0,3 hr 50 min
71,16,Wednesday,17:00,230,12,0,3 hr 50 min
72,7,Monday,16:00,110,12,0,1 hr 50 min
73,13,Tuesday,12:00,110,15,0,1 hr 50 min
74,12,Wednesday,14:00,230,12,0,3 hr 50 min
75,23,Tuesday,11:00,230,15,0,3 hr 50 min
76,16,Tuesday,13:00,230,12,0,3 hr 50 min
77,13,Monday,09:00,170,15,0,2 hr 50 min
78,13,Monday,13:00,170,15,0,2 hr 50 min
79,27,Monday,09:00,170,15,0,2 hr 50 min
80,26,Monday,15:00,170,12,0,2 hr 50 min
81,15,Tuesday,11:00,170,15,0,2 hr 50 min
82,25,Wednesday,11:00,170,12,0,2 hr 50 min
83,13,Monday,11:00,170,15,0,2 hr 50 min
84,15,Tuesday,12:00,110,12,0,1 hr 50 min
85,15,Monday,14:00,230,15,0,3 hr 50 min
86,25,Monday,17:00,110,12,0,1 hr 50 min
87,10,Tuesday,09:00,170,12,0,2 hr 50 min
88,23,Monday,13:00,110,12,0,1 hr 50 min
89,16,Tuesday,09:00,170,15,0,2 hr 50 min
90,22,Tuesday,14:00,110,12,0,1 hr 50 min
91,27,Wednesday,14:00,110,15,0,1 hr 50 min
92,3,Monday,15:00,170,15,0,2 hr 50 min
93,25,Wednesday,10:00,230,12,0,3 hr 50 min
94,22,Tuesday,11:00,110,12,0,1 hr 50 min
95,7,Monday,11:00,230,12,0,3 hr 50 min
96,7,Tuesday,10:00,110,15,0,1 hr 50 min
97,3,Wednesday,12:00,170,15,0,2 hr 50 min
98,7,Tuesday,08:00,170,15,0,2 hr 50 min
99,27,Monday,15:00,230,15,0,3 hr 50 min
100,21,Wednesday,17:00,170,15,0,2 hr 50 min
101,3,Wednesday,14:00,170,12,0,2 hr 50 min
102,25,Monday,12:00,170,15,0,2 hr 50 min
103,17,Tuesday,11:00,170,15,0,2 hr 50 min
104,3,Tuesday,16:00,230,12,0,3 hr 50 min
105,7,Monday,17:00,230,15,0,3 hr 50 min
106,27,Wednesday,15:00,170,15,0,2 hr 50 min
107,12,Monday,10:00,170,15,0,2 hr 50 min
108,25,Tuesday,09:00,110,15,0,1 hr 50 min
109,17,Wednesday,14:00,170,15,0,2 hr 50 min
110,8,Monday,16:00,110,12,0,1 hr 50 min
111,8,Wednesday,09:00,170,12,0,2 hr 50 min
112,3,Monday,13:00,170,12,0,2 hr 50 min
113,22,Wednesday,17:00,170,15,0,2 hr 50 min
114,3,Wednesday,15:00,110,12,0,1 hr 50 min
115,21,Wednesday,16:00,230,12,0,3 hr 50 min
116,17,Monday,09:00,230,12,0,3 hr 50 min
117,17,Wednesday,16:00,170,15,0,2 hr 50 min
118,25,Monday,15:00,230,12,0,3 hr 50 min
119,17,Tuesday,08:00,230,15,0,3 hr 50 min
120,16,Wednesday,11:00,170,12,0,2 hr 50 min
121,7,Wednesday,15:00,230,12,0,3 hr 50 min
122,27,Monday,12:00,230,12,0,3 hr 50 min
123,27,Monday,17:00,110,12,0,1 hr 50 min
124,13,Tuesday,09:00,110,15,0,1 hr 50 min
125,22,Tuesday,10:00,110,15,0,1 hr 50 min
126,18,Tuesday,15:00,230,12,0,3 hr 50 min
127,18,Tuesday,10:00,170,12,0,2 hr 50 min
128,18,Tuesday,15:00,170,12,0,2 hr 50 min
129,22,Monday,15:00,110,15,0,1 hr 50 min
130,11,Monday,17:00,170,12,0,2 hr 50 min
131,22,Wednesday,10:00,170,15,0,2 hr 50 min
132,30,Monday,11:00,170,12,0,2 hr 50 min
133,11,Wednesday,09:00,110,15,0,1 hr 50 min
134,26,Tuesday,09:00,230,12,0,3 hr 50 min
135,27,Wednesday,10:00,230,15,0,3 hr 50 min
136,7,Tuesday,08:00,170,15,0,2 hr 50 min
137,20,Wednesday,12:00,110,12,0,1 hr 50 min
138,31,Wednesday,13:00,170,15,0,2 hr 50 min
139,16,Monday,17:00,170,15,0,2 hr 50 min
140,25,Monday,13:00,110,12,0,1 hr 50 min
141,7,Tuesday,08:00,110,12,0,1 hr 50 min
142,21,Wednesday,14:00,170,12,0,2 hr 50 min
143,24,Tuesday,11:00,110,15,0,1 hr 50 min
144,23,Tuesday,16:00,110,15,0,1 hr 50 min
145,16,Wednesday,12:00,110,15,0,1 hr 50 min
146,27,Wednesday,13:00,170,12,0,2 hr 50 min
147,17,Wednesday,14:00,110,15,0,1 hr 50 min
148,19,Tuesday,08:00,230,15,0,3 hr 50 min
149,34,Wednesday,17:00,110,12,0,1 hr 50 min
150,12,Wednesday,12:00,170,15,0,2 hr 50 min
151,18,Monday,15:00,170,15,0,2 hr 50 min
152,32,Wednesday,12:00,170,12,0,2 hr 50 min
153,25,Tuesday,12:00,230,12,0,3 hr 50 min
154,13,Monday,09:00,110,15,0,1 hr 50 min
155,8,Monday,09:00,170,15,0,2 hr 50 min
156,13,Wednesday,17:00,230,12,0,3 hr 50 min
157,25,Wednesday,16:00,230,15,0,3 hr 50 min
158,13,Tuesday,17:00,230,12,0,3 hr 50 min
159,25,Wednesday,09:00,170,12,0,2 hr 50 min
160,23,Tuesday,12:00,110,13,0,1 hr 50 min
161,25,Wednesday,15:00,230,15,0,3 hr 50 min
162,13,Wednesday,15:00,110,12,0,1 hr 50 min
163,13,Tuesday,16:00,110,12,0,1 hr 50 min
164,25,Tuesday,15:00,110,15,0,1 hr 50 min
165,13,Wednesday,16:00,110,12,0,1 hr 50 min
166,25,Tuesday,08:00,230,15,0,3 hr 50 min
167,25,Tuesday,16:00,230,12,0,3 hr 50 min
168,25,Tuesday,09:00,110,12,0,1 hr 50 min
169,25,Wednesday,09:00,110,12,0,1 hr 50 min
170,25,Monday,09:00,170,15,0,2 hr 50 min
171,13,Wednesday,11:00,110,12,0,1 hr 50 min
172,13,Monday,12:00,230,12,0,3 hr 50 min
173,13,Monday,10:00,110,15,0,1 hr 50 min
174,25,Tuesday,15:00,170,12,0,2 hr 50 min
175,23,Wednesday,09:00,110,15,0,1 hr 50 min
176,13,Tuesday,17:00,230,15,0,3 hr 50 min
177,13,Tuesday,08:00,230,15,0,3 hr 50 min
178,25,Tuesday,09:00,230,12,0,3 hr 50 min
179,16,Monday,09:00,170,12,0,2 hr 50 min
180,13,Tuesday,08:00,170,15,0,2 hr 50 min
181,25,Wednesday,17:00,230,12,0,3 hr 50 min
182,13,Tuesday,14:00,110,15,0,1 hr 50 min
183,25,Monday,12:00,230,15,0,3 hr 50 min
184,13,Wednesday,08:00,110,15,0,1 hr 50 min
185,13,Wednesday,15:00,110,12,0,1 hr 50 min
186,25,Wednesday,12:00,170,15,0,2 hr 50 min
187,16,Monday,13:00,110,15,0,1 hr 50 min
188,13,Tuesday,12:00,230,12,0,3 hr 50 min
189,13,Wednesday,10:00,170,15,0,2 hr 50 min
190,27,Tuesday,15:00,230,12,0,3 hr 50 min
191,7,Tuesday,16:00,110,15,0,1 hr 50 min
192,7,Monday,09:00,170,15,0,2 hr 50 min
193,12,Monday,10:00,110,15,0,1 hr 50 min
194,17,Monday,14:00,110,12,0,1 hr 50 min
195,35,Monday,13:00,230,12,0,3 hr 50 min
196,13,Monday,10:00,170,12,0,2 hr 50 min
197,17,Tuesday,08:00,230,12,0,3 hr 50 min
198,22,Monday,12:00,110,12,0,1 hr 50 min
199,16,Wednesday,08:00,170,12,0,2 hr 50 min
200,16,Wednesday,17:00,230,12,0,3 hr 50 min
201,16,Monday,12:00,170,15,0,2 hr 50 min
202,12,Monday,12:00,110,15,0,1 hr 50 min
203,25,Monday,17:00,230,12,0,3 hr 50 min
204,21,Monday,15:00,170,15,0,2 hr 50 min
205,22,Monday,16:00,110,12,0,1 hr 50 min
206,27,Monday,09:00,230,12,0,3 hr 50 min
207,34,Wednesday,11:00,230,12,0,3 hr 50 min
208,12,Monday,12:00,170,15,0,2 hr 50 min
209,23,Wednesday,17:00,110,15,0,1 hr 50 min
210,3,Tuesday,13:00,230,15,0,3 hr 50 min
211,8,Tuesday,09:00,110,12,0,1 hr 50 min
212,12,Wednesday,09:00,170,15,0,2 hr 50 min
213,12,Wednesday,11:00,230,12,0,3 hr 50 min
214,7,Wednesday,17:00,230,12,0,3 hr 50 min
215,17,Tuesday,15:00,230,12,0,3 hr 50 min
216,27,Monday,16:00,230,12,0,3 hr 50 min
217,8,Tuesday,17:00,110,15,0,1 hr 50 min
218,13,Tuesday,12:00,230,15,0,3 hr 50 min
219,18,Monday,09:00,170,12,0,2 hr 50 min
220,3,Tuesday,13:00,230,15,0,3 hr 50 min
221,6,Wednesday,14:00,110,12,0,1 hr 50 min
222,6,Monday,11:00,170,15,0,2 hr 50 min
223,18,Monday,09:00,230,12,0,3 hr 50 min
224,27,Monday,13:00,110,15,0,1 hr 50 min
225,28,Tuesday,11:00,230,15,0,3 hr 50 min
226,25,Monday,11:00,230,12,0,3 hr 50 min
227,12,Tuesday,13:00,110,15,0,1 hr 50 min
228,23,Monday,11:00,230,12,0,3 hr 50 min
229,22,Monday,09:00,170,15,0,2 hr 50 min
230,16,Wednesday,17:00,110,12,0,1 hr 50 min
231,8,Tuesday,09:00,110,15,0,1 hr 50 min
232,16,Monday,12:00,170,12,0,2 hr 50 min
233,23,Tuesday,17:00,170,12,0,2 hr 50 min
234,25,Monday,17:00,110,12,0,1 hr 50 min
235,28,Tuesday,11:00,170,15,0,2 hr 50 min
236,13,Wednesday,09:00,110,12,0,1 hr 50 min
237,26,Wednesday,08:00,110,12,0,1 hr 50 min
238,26,Monday,16:00,170,15,0,2 hr 50 min
239,13,Monday,12:00,230,15,0,3 hr 50 min
240,4,Monday,10:00,170,15,0,2 hr 50 min
241,4,Monday,13:00,170,12,0,2 hr 50 min
242,4,Tuesday,14:00,230,15,0,3 hr 50 min
243,22,Monday,17:00,170,15,0,2 hr 50 min
244,10,Monday,11:00,170,12,0,2 hr 50 min
245,7,Monday,14:00,230,15,0,3 hr 50 min
246,16,Tuesday,11:00,230,12,0,3 hr 50 min
247,10,Wednesday,13:00,230,12,0,3 hr 50 min
248,18,Monday,15:00,230,15,0,3 hr 50 min
249,12,Monday,16:00,170,12,0,2 hr 50 min
250,18,Tuesday,13:00,170,12,0,2 hr 50 min
251,18,Tuesday,16:00,170,12,0,2 hr 50 min
252,18,Tuesday,09:00,110,15,0,1 hr 50 min
253,18,Tuesday,08:00,110,15,0,1 hr 50 min
254,18,Tuesday,15:00,110,15,0,1 hr 50 min
255,18,Tuesday,15:00,110,15,0,1 hr 50 min
256,18,Wednesday,12:00,230,15,0,3 hr 50 min
257,18,Tuesday,12:00,170,15,0,2 hr 50 min
258,26,Wednesday,08:00,230,15,0,3 hr 50 min
259,23,Tuesday,14:00,110,15,0,1 hr 50 min
260,11,Wednesday,11:00,230,12,0,3 hr 50 min
261,25,Wednesday,13:00,170,12,0,2 hr 50 min
262,24,Tuesday,14:00,170,15,0,2 hr 50 min
263,18,Monday,08:00,110,12,0,1 hr 50 min
264,18,Wednesday,11:00,230,12,0,3 hr 50 min
265,11,Monday,08:00,110,12,0,1 hr 50 min
266,23,Tuesday,13:00,110,15,0,1 hr 50 min
267,15,Tuesday,11:00,110,12,0,1 hr 50 min
268,15,Wednesday,17:00,170,15,0,2 hr 50 min
269,26,Monday,10:00,110,12,0,1 hr 50 min
270,26,Monday,10:00,170,12,0,2 hr 50 min
271,10,Tuesday,16:00,110,15,0,1 hr 50 min
272,24,Monday,08:00,110,15,0,1 hr 50 min
273,10,Monday,15:00,110,12,0,1 hr 50 min
274,24,Monday,16:00,230,15,0,3 hr 50 min
275,10,Wednesday,14:00,110,12,0,1 hr 50 min
276,11,Tuesday,09:00,230,15,0,3 hr 50 min
277,24,Monday,10:00,230,12,0,3 hr 50 min
278,18,Tuesday,08:00,230,12,0,3 hr 50 min
279,26,Tuesday,12:00,230,12,0,3 hr 50 min
280,26,Tuesday,13:00,110,15,0,1 hr 50 min
