Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Tuesday,08:00,110,15,0,1 hr 50 min
2,4,Tuesday,16:00,230,12,0,3 hr 50 min
3,9,Wednesday,16:00,170,12,0,2 hr 50 min
4,20,Wednesday,10:00,230,12,0,3 hr 50 min
5,18,Wednesday,10:00,110,12,0,1 hr 50 min
6,14,Wednesday,08:00,230,12,0,3 hr 50 min
7,25,Monday,09:00,170,15,0,2 hr 50 min
8,24,Tuesday,14:00,230,15,0,3 hr 50 min
9,18,Monday,09:00,170,12,0,2 hr 50 min
10,31,Tuesday,08:00,170,15,0,2 hr 50 min
11,5,Tuesday,14:00,110,12,0,1 hr 50 min
12,15,Monday,16:00,110,15,0,1 hr 50 min
13,10,Monday,09:00,110,15,0,1 hr 50 min
14,26,Wednesday,13:00,230,15,0,3 hr 50 min
15,12,Wednesday,09:00,230,15,0,3 hr 50 min
16,12,Tuesday,09:00,170,12,0,2 hr 50 min
17,16,Tuesday,12:00,110,12,0,1 hr 50 min
18,25,Tuesday,09:00,170,12,0,2 hr 50 min
19,8,Tuesday,08:00,110,15,0,1 hr 50 min
20,3,Tuesday,09:00,110,12,0,1 hr 50 min
21,22,Monday,08:00,230,15,0,3 hr 50 min
22,12,Monday,14:00,230,12,0,3 hr 50 min
23,13,Monday,12:00,170,15,0,2 hr 50 min
24,23,Wednesday,08:00,230,15,0,3 hr 50 min
25,23,Tuesday,11:00,110,12,0,1 hr 50 min
26,9,Wednesday,16:00,230,15,0,3 hr 50 min
27,22,Monday,14:00,170,12,0,2 hr 50 min
28,23,Wednesday,15:00,230,12,0,3 hr 50 min
29,3,Wednesday,09:00,230,15,0,3 hr 50 min
30,7,Tuesday,16:00,170,12,0,2 hr 50 min
31,6,Wednesday,16:00,110,15,0,1 hr 50 min
32,14,Tuesday,10:00,110,15,0,1 hr 50 min
33,22,Tuesday,16:00,170,12,0,2 hr 50 min
34,8,Wednesday,11:00,110,12,0,1 hr 50 min
35,12,Monday,13:00,230,12,0,3 hr 50 min
36,30,Tuesday,16:00,170,12,0,2 hr 50 min
37,22,Wednesday,09:00,170,12,0,2 hr 50 min
38,27,Monday,15:00,170,15,0,2 hr 50 min
39,27,Wednesday,17:00,230,12,0,3 hr 50 min
40,22,Tuesday,11:00,110,15,0,1 hr 50 min
41,8,Monday,11:00,110,15,0,1 hr 50 min
42,16,Wednesday,08:00,110,15,0,1 hr 50 min
43,30,Tuesday,11:00,230,12,0,3 hr 50 min
44,2,Tuesday,15:00,110,12,0,1 hr 50 min
45,25,Monday,15:00,230,15,0,3 hr 50 min
46,16,Wednesday,11:00,230,12,0,3 hr 50 min
47,8,Wednesday,10:00,110,12,0,1 hr 50 min
48,15,Monday,16:00,110,15,0,1 hr 50 min
49,15,Tuesday,08:00,230,12,0,3 hr 50 min
50,23,Tuesday,12:00,230,15,0,3 hr 50 min
51,21,Monday,14:00,230,15,0,3 hr 50 min
52,27,Wednesday,12:00,170,12,0,2 hr 50 min
53,16,Tuesday,17:00,230,12,0,3 hr 50 min
54,16,Monday,17:00,170,15,0,2 hr 50 min
55,16,Monday,09:00,170,15,0,2 hr 50 min
56,13,Monday,11:00,110,12,0,1 hr 50 min
57,7,Wednesday,15:00,230,12,0,3 hr 50 min
58,7,Tuesday,17:00,230,12,0,3 hr 50 min
59,22,Wednesday,14:00,170,12,0,2 hr 50 min
60,17,Wednesday,08:00,230,15,0,3 hr 50 min
61,16,Wednesday,11:00,230,12,0,3 hr 50 min
62,21,Tuesday,15:00,110,15,0,1 hr 50 min
63,22,Tuesday,16:00,110,15,0,1 hr 50 min
64,13,Tuesday,16:00,110,12,0,1 hr 50 min
65,3,Tuesday,11:00,230,12,0,3 hr 50 min
66,16,Wednesday,13:00,110,12,0,1 hr 50 min
