Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
1,18,Wednesday,16:00,110,15,0,1 hr 50 min
2,31,Tuesday,11:00,110,15,0,1 hr 50 min
3,32,Wednesday,15:00,230,12,0,3 hr 50 min
4,19,Tuesday,16:00,110,15,0,1 hr 50 min
5,15,Wednesday,14:00,110,12,0,1 hr 50 min
6,3,Wednesday,15:00,170,12,0,2 hr 50 min
7,16,Tuesday,10:00,110,15,0,1 hr 50 min
8,19,Wednesday,14:00,110,15,0,1 hr 50 min
9,13,Tuesday,11:00,170,15,0,2 hr 50 min
10,16,Tuesday,09:00,110,15,0,1 hr 50 min
11,10,Tuesday,14:00,110,12,0,1 hr 50 min
12,34,Monday,17:00,230,15,0,3 hr 50 min
13,29,Monday,15:00,230,12,0,3 hr 50 min
14,13,Tuesday,15:00,110,12,0,1 hr 50 min
15,8,Monday,17:00,170,15,0,2 hr 50 min
16,12,Monday,16:00,110,15,0,1 hr 50 min
17,18,Monday,15:00,110,15,0,1 hr 50 min
18,33,Wednesday,17:00,110,15,0,1 hr 50 min
19,8,Wednesday,17:00,110,15,0,1 hr 50 min
20,3,Monday,09:00,110,12,0,1 hr 50 min
21,22,Tuesday,13:00,230,15,0,3 hr 50 min
22,23,Wednesday,09:00,230,12,0,3 hr 50 min
23,23,Tuesday,12:00,230,12,0,3 hr 50 min
24,19,Tuesday,09:00,110,12,0,1 hr 50 min
25,23,Tuesday,11:00,230,12,0,3 hr 50 min
26,5,Wednesday,11:00,170,12,0,2 hr 50 min
27,22,Wednesday,11:00,170,15,0,2 hr 50 min
28,12,Tuesday,17:00,170,15,0,2 hr 50 min
29,3,Wednesday,10:00,110,15,0,1 hr 50 min
30,13,Tuesday,08:00,170,15,0,2 hr 50 min
31,7,Wednesday,10:00,230,12,0,3 hr 50 min
32,23,Monday,10:00,230,15,0,3 hr 50 min
33,12,Wednesday,08:00,230,12,0,3 hr 50 min
34,8,Monday,16:00,110,12,0,1 hr 50 min
35,8,Tuesday,10:00,110,15,0,1 hr 50 min
36,30,Monday,15:00,110,12,0,1 hr 50 min
37,22,Wednesday,15:00,170,15,0,2 hr 50 min
38,27,Monday,16:00,110,12,0,1 hr 50 min
39,27,Tuesday,09:00,110,12,0,1 hr 50 min
40,27,Wednesday,10:00,230,15,0,3 hr 50 min
41,8,Wednesday,13:00,110,15,0,1 hr 50 min
42,25,Tuesday,11:00,110,15,0,1 hr 50 min
43,30,Wednesday,11:00,230,12,0,3 hr 50 min
44,2,Tuesday,13:00,110,12,0,1 hr 50 min
45,16,Wednesday,17:00,230,12,0,3 hr 50 min
